date,state,district,pincode,bio_age_5_17,bio_age_17_
11-08-2025,Maharashtra,Thane,400612,75,183
11-08-2025,Maharashtra,Thane,400614,3,2
11-08-2025,Maharashtra,Thane,400614,3,2
11-08-2025,Maharashtra,Thane,400615,9,21
11-08-2025,Maharashtra,Thane,400615,9,21
11-08-2025,Maharashtra,Thane,400701,15,22
11-08-2025,Maharashtra,Thane,400703,12,25
11-08-2025,Maharashtra,Thane,400706,23,31
11-08-2025,Maharashtra,Thane,400708,20,37
11-08-2025,Maharashtra,Thane,400708,20,37
11-08-2025,Maharashtra,Thane,400709,15,39
11-08-2025,Maharashtra,Thane,400710,1,6
11-08-2025,Maharashtra,Thane,400710,1,6
11-08-2025,Maharashtra,Thane,401103,0,8
11-08-2025,Maharashtra,Thane,401104,0,3
11-08-2025,Maharashtra,Thane,401105,11,51
11-08-2025,Maharashtra,Thane,401106,1,5
11-08-2025,Maharashtra,Thane,401107,33,88
11-08-2025,Maharashtra,Thane,401202,0,6
11-08-2025,Maharashtra,Thane,401203,0,12
11-08-2025,Maharashtra,Thane,401203,0,12
11-08-2025,Maharashtra,Thane,401206,1,1
11-08-2025,Maharashtra,Thane,401207,0,3
11-08-2025,Maharashtra,Thane,401208,2,21
11-08-2025,Maharashtra,Thane,401208,2,21
11-08-2025,Maharashtra,Thane,401209,2,27
11-08-2025,Maharashtra,Thane,401302,1,10
11-08-2025,Maharashtra,Thane,401401,0,4
11-08-2025,Maharashtra,Thane,401402,0,1
11-08-2025,Maharashtra,Thane,401402,0,1
11-08-2025,Maharashtra,Thane,401403,0,11
11-08-2025,Maharashtra,Thane,401403,0,11
11-08-2025,Maharashtra,Thane,401404,0,18
11-08-2025,Maharashtra,Thane,401404,0,18
11-08-2025,Maharashtra,Thane,401501,0,30
11-08-2025,Maharashtra,Thane,401502,0,6
11-08-2025,Maharashtra,Thane,401502,0,6
11-08-2025,Maharashtra,Thane,401506,0,5
11-08-2025,Maharashtra,Thane,401506,0,5
11-08-2025,Maharashtra,Thane,401601,1,3
11-08-2025,Maharashtra,Thane,401602,3,73
11-08-2025,Maharashtra,Thane,401603,0,28
11-08-2025,Maharashtra,Thane,401603,0,28
11-08-2025,Maharashtra,Thane,401605,1,4
11-08-2025,Maharashtra,Thane,401606,1,33
11-08-2025,Maharashtra,Thane,401606,1,33
11-08-2025,Maharashtra,Thane,401607,0,30
11-08-2025,Maharashtra,Thane,401610,0,7
11-08-2025,Maharashtra,Thane,421001,7,14
11-08-2025,Maharashtra,Thane,421002,12,30
11-08-2025,Maharashtra,Thane,421102,2,15
11-08-2025,Maharashtra,Thane,421103,0,7
11-08-2025,Maharashtra,Thane,421103,0,7
11-08-2025,Maharashtra,Thane,421203,6,19
11-08-2025,Maharashtra,Thane,421301,56,164
11-08-2025,Maharashtra,Thane,421302,74,222
11-08-2025,Maharashtra,Thane,421305,18,31
11-08-2025,Maharashtra,Thane,421305,18,31
11-08-2025,Maharashtra,Thane,421306,29,85
11-08-2025,Maharashtra,Thane,421311,1,9
11-08-2025,Maharashtra,Thane,421401,12,14
11-08-2025,Maharashtra,Thane,421401,12,14
11-08-2025,Maharashtra,Thane,421403,6,17
11-08-2025,Maharashtra,Thane,421403,6,17
11-08-2025,Maharashtra,Thane,421503,25,50
11-08-2025,Maharashtra,Thane,421503,25,50
11-08-2025,Maharashtra,Thane,421505,2,4
11-08-2025,Maharashtra,Thane,421506,0,2
11-08-2025,Maharashtra,Thane,421506,0,2
11-08-2025,Maharashtra,Thane,421602,4,16
11-08-2025,Maharashtra,Thane,421603,0,2
12-08-2025,Maharashtra,Thane,400602,2,7
12-08-2025,Maharashtra,Thane,400602,2,7
12-08-2025,Maharashtra,Thane,400603,2,10
12-08-2025,Maharashtra,Thane,400605,16,43
12-08-2025,Maharashtra,Thane,400606,7,40
12-08-2025,Maharashtra,Thane,400607,11,14
12-08-2025,Maharashtra,Thane,400608,4,1
12-08-2025,Maharashtra,Thane,400608,4,1
12-08-2025,Maharashtra,Thane,400610,4,11
12-08-2025,Maharashtra,Thane,400612,86,163
12-08-2025,Maharashtra,Thane,400612,86,163
12-08-2025,Maharashtra,Thane,400701,11,25
12-08-2025,Maharashtra,Thane,400703,18,23
12-08-2025,Maharashtra,Thane,400705,6,20
12-08-2025,Maharashtra,Thane,400708,17,45
12-08-2025,Maharashtra,Thane,400709,20,49
12-08-2025,Maharashtra,Thane,400710,1,2
12-08-2025,Maharashtra,Thane,401101,5,28
12-08-2025,Maharashtra,Thane,401102,0,3
12-08-2025,Maharashtra,Thane,401104,0,2
12-08-2025,Maharashtra,Thane,401107,34,60
12-08-2025,Maharashtra,Thane,401201,0,10
12-08-2025,Maharashtra,Thane,401202,0,7
12-08-2025,Maharashtra,Thane,401203,1,17
12-08-2025,Maharashtra,Thane,401204,2,4
12-08-2025,Maharashtra,Thane,401206,0,3
12-08-2025,Maharashtra,Thane,401206,0,3
12-08-2025,Maharashtra,Thane,401207,0,5
12-08-2025,Maharashtra,Thane,401207,0,5
12-08-2025,Maharashtra,Thane,401208,0,21
12-08-2025,Maharashtra,Thane,401209,1,32
12-08-2025,Maharashtra,Thane,401301,0,5
12-08-2025,Maharashtra,Thane,401302,0,4
12-08-2025,Maharashtra,Thane,401303,1,14
12-08-2025,Maharashtra,Thane,401304,0,4
12-08-2025,Maharashtra,Thane,401305,1,23
12-08-2025,Maharashtra,Thane,401401,0,2
12-08-2025,Maharashtra,Thane,401401,0,2
12-08-2025,Maharashtra,Thane,401402,0,2
12-08-2025,Maharashtra,Thane,401402,0,2
12-08-2025,Maharashtra,Thane,401403,1,16
12-08-2025,Maharashtra,Thane,401405,0,2
12-08-2025,Maharashtra,Thane,401502,1,3
12-08-2025,Maharashtra,Thane,401502,1,3
12-08-2025,Maharashtra,Thane,401504,0,3
12-08-2025,Maharashtra,Thane,401601,0,2
12-08-2025,Maharashtra,Thane,401604,4,15
12-08-2025,Maharashtra,Thane,401604,4,15
12-08-2025,Maharashtra,Thane,401605,0,4
12-08-2025,Maharashtra,Thane,401606,0,22
12-08-2025,Maharashtra,Thane,401607,3,25
12-08-2025,Maharashtra,Thane,401610,0,10
12-08-2025,Maharashtra,Thane,401702,0,11
12-08-2025,Maharashtra,Thane,401702,0,11
12-08-2025,Maharashtra,Thane,401703,0,3
12-08-2025,Maharashtra,Thane,421001,4,28
12-08-2025,Maharashtra,Thane,421003,0,2
12-08-2025,Maharashtra,Thane,421003,0,2
12-08-2025,Maharashtra,Thane,421004,10,29
12-08-2025,Maharashtra,Thane,421005,3,15
12-08-2025,Maharashtra,Thane,421101,2,4
12-08-2025,Maharashtra,Thane,421101,2,4
12-08-2025,Maharashtra,Thane,421103,0,3
12-08-2025,Maharashtra,Thane,421201,21,81
12-08-2025,Maharashtra,Thane,421202,8,39
12-08-2025,Maharashtra,Thane,421202,8,39
12-08-2025,Maharashtra,Thane,421203,3,19
12-08-2025,Maharashtra,Thane,421204,20,45
12-08-2025,Maharashtra,Thane,421204,20,45
12-08-2025,Maharashtra,Thane,421301,45,132
12-08-2025,Maharashtra,Thane,421301,45,132
12-08-2025,Maharashtra,Thane,421302,60,201
12-08-2025,Maharashtra,Thane,421303,0,27
12-08-2025,Maharashtra,Thane,421304,0,1
12-08-2025,Maharashtra,Thane,421304,0,1
12-08-2025,Maharashtra,Thane,421305,14,35
12-08-2025,Maharashtra,Thane,421306,29,74
12-08-2025,Maharashtra,Thane,421308,7,15
12-08-2025,Maharashtra,Thane,421311,4,7
12-08-2025,Maharashtra,Thane,421312,0,12
12-08-2025,Maharashtra,Thane,421401,7,24
12-08-2025,Maharashtra,Thane,421402,10,11
12-08-2025,Maharashtra,Thane,421403,5,15
12-08-2025,Maharashtra,Thane,421501,20,40
12-08-2025,Maharashtra,Thane,421501,20,40
12-08-2025,Maharashtra,Thane,421502,1,3
12-08-2025,Maharashtra,Thane,421503,24,70
12-08-2025,Maharashtra,Thane,421505,1,12
12-08-2025,Maharashtra,Thane,421506,0,1
12-08-2025,Maharashtra,Thane,421601,12,32
12-08-2025,Maharashtra,Thane,421602,13,33
12-08-2025,Maharashtra,Thane,421603,0,1
12-08-2025,Maharashtra,Thane,421604,0,2
12-08-2025,Maharashtra,Thane,421605,4,15
13-08-2025,Maharashtra,Thane,400603,3,12
13-08-2025,Maharashtra,Thane,400604,12,58
13-08-2025,Maharashtra,Thane,400605,17,48
13-08-2025,Maharashtra,Thane,400605,17,48
13-08-2025,Maharashtra,Thane,400607,19,26
13-08-2025,Maharashtra,Thane,400607,19,26
13-08-2025,Maharashtra,Thane,400610,3,7
13-08-2025,Maharashtra,Thane,400614,3,5
13-08-2025,Maharashtra,Thane,400615,7,24
13-08-2025,Maharashtra,Thane,400705,2,18
13-08-2025,Maharashtra,Thane,400705,2,18
13-08-2025,Maharashtra,Thane,400706,20,20
13-08-2025,Maharashtra,Thane,400708,15,36
13-08-2025,Maharashtra,Thane,400709,13,33
13-08-2025,Maharashtra,Thane,400709,13,33
13-08-2025,Maharashtra,Thane,400710,1,1
13-08-2025,Maharashtra,Thane,401103,0,4
13-08-2025,Maharashtra,Thane,401105,13,37
13-08-2025,Maharashtra,Thane,401203,0,9
13-08-2025,Maharashtra,Thane,401206,3,4
13-08-2025,Maharashtra,Thane,401207,0,3
13-08-2025,Maharashtra,Thane,401207,0,3
13-08-2025,Maharashtra,Thane,401209,4,34
13-08-2025,Maharashtra,Thane,401209,4,34
13-08-2025,Maharashtra,Thane,401301,0,1
13-08-2025,Maharashtra,Thane,401301,0,1
13-08-2025,Maharashtra,Thane,401303,4,17
13-08-2025,Maharashtra,Thane,401305,0,24
13-08-2025,Maharashtra,Thane,401401,0,4
13-08-2025,Maharashtra,Thane,401402,0,1
13-08-2025,Maharashtra,Thane,401403,0,11
13-08-2025,Maharashtra,Thane,401405,0,2
13-08-2025,Maharashtra,Thane,401405,0,2
13-08-2025,Maharashtra,Thane,401501,0,14
13-08-2025,Maharashtra,Thane,401501,0,14
13-08-2025,Maharashtra,Thane,401502,0,2
13-08-2025,Maharashtra,Thane,401504,1,0
13-08-2025,Maharashtra,Thane,401506,0,2
13-08-2025,Maharashtra,Thane,401506,0,2
13-08-2025,Maharashtra,Thane,401601,0,3
13-08-2025,Maharashtra,Thane,401603,0,14
13-08-2025,Maharashtra,Thane,401604,0,16
13-08-2025,Maharashtra,Thane,401605,0,5
13-08-2025,Maharashtra,Thane,401607,3,26
13-08-2025,Maharashtra,Thane,401608,0,1
13-08-2025,Maharashtra,Thane,401608,0,1
13-08-2025,Maharashtra,Thane,401701,0,3
13-08-2025,Maharashtra,Thane,401703,0,1
13-08-2025,Maharashtra,Thane,401703,0,1
13-08-2025,Maharashtra,Thane,421003,2,3
13-08-2025,Maharashtra,Thane,421005,0,6
13-08-2025,Maharashtra,Thane,421103,0,6
13-08-2025,Maharashtra,Thane,421202,13,37
13-08-2025,Maharashtra,Thane,421203,7,7
13-08-2025,Maharashtra,Thane,421305,8,27
13-08-2025,Maharashtra,Thane,421305,8,27
13-08-2025,Maharashtra,Thane,421306,13,53
13-08-2025,Maharashtra,Thane,421308,6,20
13-08-2025,Maharashtra,Thane,421308,6,20
13-08-2025,Maharashtra,Thane,421311,8,13
13-08-2025,Maharashtra,Thane,421311,8,13
13-08-2025,Maharashtra,Thane,421403,2,9
13-08-2025,Maharashtra,Thane,421403,2,9
13-08-2025,Maharashtra,Thane,421502,1,5
13-08-2025,Maharashtra,Thane,421503,15,45
13-08-2025,Maharashtra,Thane,421503,15,45
13-08-2025,Maharashtra,Thane,421505,3,4
13-08-2025,Maharashtra,Thane,421505,3,4
13-08-2025,Maharashtra,Thane,421601,16,19
13-08-2025,Maharashtra,Thane,421601,16,19
13-08-2025,Maharashtra,Thane,421602,3,27
13-08-2025,Maharashtra,Thane,421602,3,27
13-08-2025,Maharashtra,Thane,421603,1,4
13-08-2025,Maharashtra,Thane,421604,0,4
14-08-2025,Maharashtra,Thane,400605,30,55
14-08-2025,Maharashtra,Thane,400606,9,23
14-08-2025,Maharashtra,Thane,400607,8,12
14-08-2025,Maharashtra,Thane,400607,8,12
14-08-2025,Maharashtra,Thane,400610,6,8
14-08-2025,Maharashtra,Thane,400610,6,8
14-08-2025,Maharashtra,Thane,400612,64,158
14-08-2025,Maharashtra,Thane,400614,4,7
14-08-2025,Maharashtra,Thane,400615,20,30
14-08-2025,Maharashtra,Thane,400615,20,30
14-08-2025,Maharashtra,Thane,400701,12,25
14-08-2025,Maharashtra,Thane,400701,12,25
14-08-2025,Maharashtra,Thane,400703,17,15
14-08-2025,Maharashtra,Thane,400703,17,15
14-08-2025,Maharashtra,Thane,400706,16,17
14-08-2025,Maharashtra,Thane,400708,15,39
14-08-2025,Maharashtra,Thane,400709,13,21
14-08-2025,Maharashtra,Thane,401101,5,27
14-08-2025,Maharashtra,Thane,401103,0,7
14-08-2025,Maharashtra,Thane,401106,4,5
14-08-2025,Maharashtra,Thane,401107,32,80
14-08-2025,Maharashtra,Thane,401201,0,7
14-08-2025,Maharashtra,Thane,401201,0,7
14-08-2025,Maharashtra,Thane,401202,0,9
14-08-2025,Maharashtra,Thane,401202,0,9
14-08-2025,Maharashtra,Thane,401203,1,12
14-08-2025,Maharashtra,Thane,401203,1,12
14-08-2025,Maharashtra,Thane,401208,2,16
14-08-2025,Maharashtra,Thane,401301,1,3
14-08-2025,Maharashtra,Thane,401301,1,3
14-08-2025,Maharashtra,Thane,401302,0,3
14-08-2025,Maharashtra,Thane,401303,3,20
14-08-2025,Maharashtra,Thane,401304,1,2
14-08-2025,Maharashtra,Thane,401304,1,2
14-08-2025,Maharashtra,Thane,401305,2,30
14-08-2025,Maharashtra,Thane,401305,2,30
14-08-2025,Maharashtra,Thane,401403,0,18
14-08-2025,Maharashtra,Thane,401405,0,1
14-08-2025,Maharashtra,Thane,401501,0,15
14-08-2025,Maharashtra,Thane,401502,0,2
14-08-2025,Maharashtra,Thane,401502,0,2
14-08-2025,Maharashtra,Thane,401503,0,4
14-08-2025,Maharashtra,Thane,401503,0,4
14-08-2025,Maharashtra,Thane,401603,0,15
14-08-2025,Maharashtra,Thane,401604,2,10
14-08-2025,Maharashtra,Thane,401604,2,10
14-08-2025,Maharashtra,Thane,401605,0,9
14-08-2025,Maharashtra,Thane,401605,0,9
14-08-2025,Maharashtra,Thane,401606,4,49
14-08-2025,Maharashtra,Thane,401608,0,1
14-08-2025,Maharashtra,Thane,401608,0,1
14-08-2025,Maharashtra,Thane,401610,0,9
14-08-2025,Maharashtra,Thane,401703,0,2
14-08-2025,Maharashtra,Thane,421001,8,24
14-08-2025,Maharashtra,Thane,421004,14,23
14-08-2025,Maharashtra,Thane,421004,14,23
14-08-2025,Maharashtra,Thane,421005,3,15
14-08-2025,Maharashtra,Thane,421102,4,16
14-08-2025,Maharashtra,Thane,421102,4,16
14-08-2025,Maharashtra,Thane,421301,39,115
14-08-2025,Maharashtra,Thane,421302,65,236
14-08-2025,Maharashtra,Thane,421305,13,33
14-08-2025,Maharashtra,Thane,421306,25,88
14-08-2025,Maharashtra,Thane,421501,21,34
14-08-2025,Maharashtra,Thane,421501,21,34
14-08-2025,Maharashtra,Thane,421503,30,72
14-08-2025,Maharashtra,Thane,421503,30,72
14-08-2025,Maharashtra,Thane,421506,0,3
14-08-2025,Maharashtra,Thane,421602,2,32
14-08-2025,Maharashtra,Thane,421603,0,2
14-08-2025,Maharashtra,Thane,421605,12,13
15-08-2025,Maharashtra,Thane,400601,0,1
15-08-2025,Maharashtra,Thane,400601,0,1
15-08-2025,Maharashtra,Thane,400602,1,2
15-08-2025,Maharashtra,Thane,400602,1,2
15-08-2025,Maharashtra,Thane,400603,0,2
15-08-2025,Maharashtra,Thane,400604,13,11
15-08-2025,Maharashtra,Thane,400605,3,0
15-08-2025,Maharashtra,Thane,400607,2,4
15-08-2025,Maharashtra,Thane,400612,2,2
15-08-2025,Maharashtra,Thane,400703,3,5
15-08-2025,Maharashtra,Thane,400706,1,11
15-08-2025,Maharashtra,Thane,400706,1,11
15-08-2025,Maharashtra,Thane,400708,1,2
15-08-2025,Maharashtra,Thane,400709,0,7
15-08-2025,Maharashtra,Thane,400710,0,1
15-08-2025,Maharashtra,Thane,401101,1,0
15-08-2025,Maharashtra,Thane,401101,1,0
15-08-2025,Maharashtra,Thane,401104,0,1
15-08-2025,Maharashtra,Thane,401105,0,13
15-08-2025,Maharashtra,Thane,401105,0,13
15-08-2025,Maharashtra,Thane,401202,0,2
15-08-2025,Maharashtra,Thane,401202,0,2
15-08-2025,Maharashtra,Thane,401203,0,3
15-08-2025,Maharashtra,Thane,401208,0,1
15-08-2025,Maharashtra,Thane,401208,0,1
15-08-2025,Maharashtra,Thane,401303,0,6
15-08-2025,Maharashtra,Thane,401303,0,6
15-08-2025,Maharashtra,Thane,401305,0,7
15-08-2025,Maharashtra,Thane,401403,0,1
15-08-2025,Maharashtra,Thane,401403,0,1
15-08-2025,Maharashtra,Thane,401404,0,4
15-08-2025,Maharashtra,Thane,401404,0,4
15-08-2025,Maharashtra,Thane,401501,0,4
15-08-2025,Maharashtra,Thane,401501,0,4
15-08-2025,Maharashtra,Thane,401601,0,2
15-08-2025,Maharashtra,Thane,401601,0,2
15-08-2025,Maharashtra,Thane,401602,0,2
15-08-2025,Maharashtra,Thane,401602,0,2
15-08-2025,Maharashtra,Thane,401604,0,6
15-08-2025,Maharashtra,Thane,401604,0,6
15-08-2025,Maharashtra,Thane,401606,0,3
15-08-2025,Maharashtra,Thane,401606,0,3
15-08-2025,Maharashtra,Thane,401607,0,3
15-08-2025,Maharashtra,Thane,401607,0,3
15-08-2025,Maharashtra,Thane,421001,0,6
15-08-2025,Maharashtra,Thane,421001,0,6
15-08-2025,Maharashtra,Thane,421002,0,5
15-08-2025,Maharashtra,Thane,421005,1,0
15-08-2025,Maharashtra,Thane,421201,8,7
15-08-2025,Maharashtra,Thane,421202,4,4
15-08-2025,Maharashtra,Thane,421203,0,3
15-08-2025,Maharashtra,Thane,421203,0,3
15-08-2025,Maharashtra,Thane,421204,1,5
15-08-2025,Maharashtra,Thane,421204,1,5
15-08-2025,Maharashtra,Thane,421301,3,1
15-08-2025,Maharashtra,Thane,421302,9,16
15-08-2025,Maharashtra,Thane,421305,2,5
15-08-2025,Maharashtra,Thane,421306,1,0
15-08-2025,Maharashtra,Thane,421308,1,7
15-08-2025,Maharashtra,Thane,421311,0,3
15-08-2025,Maharashtra,Thane,421401,1,3
15-08-2025,Maharashtra,Thane,421503,2,1
15-08-2025,Maharashtra,Thane,421503,2,1
15-08-2025,Maharashtra,Thane,421506,0,2
15-08-2025,Maharashtra,Thane,421601,0,1
15-08-2025,Maharashtra,Thane,421605,0,1
16-08-2025,Maharashtra,Thane,400602,0,1
16-08-2025,Maharashtra,Thane,400602,0,1
16-08-2025,Maharashtra,Thane,400604,12,12
16-08-2025,Maharashtra,Thane,400604,12,12
16-08-2025,Maharashtra,Thane,400606,9,11
16-08-2025,Maharashtra,Thane,400607,14,10
16-08-2025,Maharashtra,Thane,400608,1,2
16-08-2025,Maharashtra,Thane,400612,55,90
16-08-2025,Maharashtra,Thane,400615,3,11
16-08-2025,Maharashtra,Thane,400708,7,11
16-08-2025,Maharashtra,Thane,400709,11,21
16-08-2025,Maharashtra,Thane,401101,5,9
16-08-2025,Maharashtra,Thane,401102,0,1
16-08-2025,Maharashtra,Thane,401104,0,2
16-08-2025,Maharashtra,Thane,401105,9,23
16-08-2025,Maharashtra,Thane,401201,0,1
16-08-2025,Maharashtra,Thane,401201,0,1
16-08-2025,Maharashtra,Thane,401202,0,4
16-08-2025,Maharashtra,Thane,401203,0,4
16-08-2025,Maharashtra,Thane,401207,0,1
16-08-2025,Maharashtra,Thane,401209,0,10
16-08-2025,Maharashtra,Thane,401209,0,10
16-08-2025,Maharashtra,Thane,401305,0,5
16-08-2025,Maharashtra,Thane,401404,0,4
16-08-2025,Maharashtra,Thane,401501,0,1
16-08-2025,Maharashtra,Thane,401504,2,0
16-08-2025,Maharashtra,Thane,401504,2,0
16-08-2025,Maharashtra,Thane,401602,0,5
16-08-2025,Maharashtra,Thane,401603,0,1
16-08-2025,Maharashtra,Thane,401604,0,9
16-08-2025,Maharashtra,Thane,401604,0,9
16-08-2025,Maharashtra,Thane,401605,0,1
16-08-2025,Maharashtra,Thane,401609,0,1
16-08-2025,Maharashtra,Thane,401610,0,3
16-08-2025,Maharashtra,Thane,401701,0,2
16-08-2025,Maharashtra,Thane,401703,0,2
16-08-2025,Maharashtra,Thane,421003,0,1
16-08-2025,Maharashtra,Thane,421004,14,13
16-08-2025,Maharashtra,Thane,421004,14,13
16-08-2025,Maharashtra,Thane,421101,1,1
16-08-2025,Maharashtra,Thane,421102,2,4
16-08-2025,Maharashtra,Thane,421202,26,25
16-08-2025,Maharashtra,Thane,421203,0,3
16-08-2025,Maharashtra,Thane,421203,0,3
16-08-2025,Maharashtra,Thane,421204,8,15
16-08-2025,Maharashtra,Thane,421204,8,15
16-08-2025,Maharashtra,Thane,421302,39,78
16-08-2025,Maharashtra,Thane,421302,39,78
16-08-2025,Maharashtra,Thane,421303,0,5
16-08-2025,Maharashtra,Thane,421306,9,19
16-08-2025,Maharashtra,Thane,421308,5,5
16-08-2025,Maharashtra,Thane,421308,5,5
16-08-2025,Maharashtra,Thane,421312,0,3
16-08-2025,Maharashtra,Thane,421402,0,5
16-08-2025,Maharashtra,Thane,421402,0,5
16-08-2025,Maharashtra,Thane,421403,4,3
16-08-2025,Maharashtra,Thane,421501,22,24
16-08-2025,Maharashtra,Thane,421506,0,1
16-08-2025,Maharashtra,Thane,421601,3,3
16-08-2025,Maharashtra,Thane,421601,3,3
16-08-2025,Maharashtra,Thane,421602,0,2
16-08-2025,Maharashtra,Thane,421604,0,1
16-08-2025,Maharashtra,Thane,421605,3,7
17-08-2025,Maharashtra,Thane,400602,7,23
17-08-2025,Maharashtra,Thane,400603,2,2
17-08-2025,Maharashtra,Thane,400604,4,8
17-08-2025,Maharashtra,Thane,400606,5,4
17-08-2025,Maharashtra,Thane,400607,8,7
17-08-2025,Maharashtra,Thane,400610,3,0
17-08-2025,Maharashtra,Thane,400614,4,2
17-08-2025,Maharashtra,Thane,400615,1,3
17-08-2025,Maharashtra,Thane,400701,3,2
17-08-2025,Maharashtra,Thane,400705,1,6
17-08-2025,Maharashtra,Thane,400705,1,6
17-08-2025,Maharashtra,Thane,400706,9,9
17-08-2025,Maharashtra,Thane,400706,9,9
17-08-2025,Maharashtra,Thane,400709,4,5
17-08-2025,Maharashtra,Thane,400710,0,1
17-08-2025,Maharashtra,Thane,401101,0,1
17-08-2025,Maharashtra,Thane,401102,0,3
17-08-2025,Maharashtra,Thane,401104,0,1
17-08-2025,Maharashtra,Thane,401201,0,2
17-08-2025,Maharashtra,Thane,401201,0,2
17-08-2025,Maharashtra,Thane,401202,0,1
17-08-2025,Maharashtra,Thane,401203,0,3
17-08-2025,Maharashtra,Thane,401204,0,1
17-08-2025,Maharashtra,Thane,401204,0,1
17-08-2025,Maharashtra,Thane,401208,0,3
17-08-2025,Maharashtra,Thane,401208,0,3
17-08-2025,Maharashtra,Thane,401303,0,4
17-08-2025,Maharashtra,Thane,401303,0,4
17-08-2025,Maharashtra,Thane,401304,0,1
17-08-2025,Maharashtra,Thane,401404,0,1
17-08-2025,Maharashtra,Thane,401404,0,1
17-08-2025,Maharashtra,Thane,401501,0,5
17-08-2025,Maharashtra,Thane,401601,0,1
17-08-2025,Maharashtra,Thane,401601,0,1
17-08-2025,Maharashtra,Thane,401602,0,16
17-08-2025,Maharashtra,Thane,401602,0,16
17-08-2025,Maharashtra,Thane,401607,0,1
17-08-2025,Maharashtra,Thane,401610,0,1
17-08-2025,Maharashtra,Thane,401610,0,1
17-08-2025,Maharashtra,Thane,421002,5,11
17-08-2025,Maharashtra,Thane,421003,0,1
17-08-2025,Maharashtra,Thane,421003,0,1
17-08-2025,Maharashtra,Thane,421004,0,2
17-08-2025,Maharashtra,Thane,421005,1,2
17-08-2025,Maharashtra,Thane,421101,0,2
17-08-2025,Maharashtra,Thane,421101,0,2
17-08-2025,Maharashtra,Thane,421102,2,9
17-08-2025,Maharashtra,Thane,421103,1,3
17-08-2025,Maharashtra,Thane,421103,1,3
17-08-2025,Maharashtra,Thane,421201,5,9
17-08-2025,Maharashtra,Thane,421202,3,5
17-08-2025,Maharashtra,Thane,421203,1,2
17-08-2025,Maharashtra,Thane,421203,1,2
17-08-2025,Maharashtra,Thane,421301,16,18
17-08-2025,Maharashtra,Thane,421302,4,16
17-08-2025,Maharashtra,Thane,421303,0,1
17-08-2025,Maharashtra,Thane,421304,0,1
17-08-2025,Maharashtra,Thane,421304,0,1
17-08-2025,Maharashtra,Thane,421305,1,5
17-08-2025,Maharashtra,Thane,421306,4,14
17-08-2025,Maharashtra,Thane,421308,0,2
17-08-2025,Maharashtra,Thane,421308,0,2
17-08-2025,Maharashtra,Thane,421312,0,2
17-08-2025,Maharashtra,Thane,421401,1,3
17-08-2025,Maharashtra,Thane,421501,0,3
17-08-2025,Maharashtra,Thane,421503,0,1
17-08-2025,Maharashtra,Thane,421505,2,8
17-08-2025,Maharashtra,Thane,421505,2,8
17-08-2025,Maharashtra,Thane,421602,0,2
17-08-2025,Maharashtra,Thane,421605,6,4
18-08-2025,Maharashtra,Thane,400601,4,23
18-08-2025,Maharashtra,Thane,400601,4,23
18-08-2025,Maharashtra,Thane,400602,5,26
18-08-2025,Maharashtra,Thane,400603,2,7
18-08-2025,Maharashtra,Thane,400604,11,39
18-08-2025,Maharashtra,Thane,400605,4,32
18-08-2025,Maharashtra,Thane,400605,4,32
18-08-2025,Maharashtra,Thane,400607,4,12
18-08-2025,Maharashtra,Thane,400607,4,12
18-08-2025,Maharashtra,Thane,400608,2,1
18-08-2025,Maharashtra,Thane,400608,2,1
18-08-2025,Maharashtra,Thane,400612,38,68
18-08-2025,Maharashtra,Thane,400612,38,68
18-08-2025,Maharashtra,Thane,400614,1,4
18-08-2025,Maharashtra,Thane,400615,7,14
18-08-2025,Maharashtra,Thane,400701,7,19
18-08-2025,Maharashtra,Thane,400708,16,23
18-08-2025,Maharashtra,Thane,400708,16,23
18-08-2025,Maharashtra,Thane,401101,1,16
18-08-2025,Maharashtra,Thane,401106,1,0
18-08-2025,Maharashtra,Thane,401107,30,50
18-08-2025,Maharashtra,Thane,401107,30,50
18-08-2025,Maharashtra,Thane,401201,0,9
18-08-2025,Maharashtra,Thane,401202,0,9
18-08-2025,Maharashtra,Thane,401202,0,9
18-08-2025,Maharashtra,Thane,401203,0,3
18-08-2025,Maharashtra,Thane,401204,0,2
18-08-2025,Maharashtra,Thane,401206,0,1
18-08-2025,Maharashtra,Thane,401207,0,3
18-08-2025,Maharashtra,Thane,401207,0,3
18-08-2025,Maharashtra,Thane,401209,1,19
18-08-2025,Maharashtra,Thane,401209,1,19
18-08-2025,Maharashtra,Thane,401301,0,2
18-08-2025,Maharashtra,Thane,401303,1,14
18-08-2025,Maharashtra,Thane,401303,1,14
18-08-2025,Maharashtra,Thane,401401,1,2
18-08-2025,Maharashtra,Thane,401402,0,1
18-08-2025,Maharashtra,Thane,401402,0,1
18-08-2025,Maharashtra,Thane,401403,0,15
