date,state,district,pincode,demo_age_5_17,demo_age_17_
23-12-2025,Maharashtra,Thane,421303,0,32
23-12-2025,Maharashtra,Thane,421304,0,1
23-12-2025,Maharashtra,Thane,421501,9,61
24-12-2025,Maharashtra,Thane,400603,0,9
24-12-2025,Maharashtra,Thane,400610,1,20
24-12-2025,Maharashtra,Thane,400703,3,43
24-12-2025,Maharashtra,Thane,400709,1,47
24-12-2025,Maharashtra,Thane,401101,0,21
24-12-2025,Maharashtra,Thane,401103,0,2
24-12-2025,Maharashtra,Thane,401107,22,140
24-12-2025,Maharashtra,Thane,401207,0,6
24-12-2025,Maharashtra,Thane,401209,0,32
24-12-2025,Maharashtra,Thane,401302,0,3
24-12-2025,Maharashtra,Thane,401501,2,29
24-12-2025,Maharashtra,Thane,401506,0,1
24-12-2025,Maharashtra,Thane,421005,2,42
24-12-2025,Maharashtra,Thane,421101,1,9
24-12-2025,Maharashtra,Thane,421203,2,12
24-12-2025,Maharashtra,Thane,421403,1,17
25-12-2025,Maharashtra,Thane,400601,3,19
25-12-2025,Maharashtra,Thane,400603,0,5
25-12-2025,Maharashtra,Thane,400606,1,16
25-12-2025,Maharashtra,Thane,400607,1,13
25-12-2025,Maharashtra,Thane,400612,16,104
25-12-2025,Maharashtra,Thane,400615,1,13
25-12-2025,Maharashtra,Thane,400708,1,46
25-12-2025,Maharashtra,Thane,400709,1,18
25-12-2025,Maharashtra,Thane,401107,4,86
25-12-2025,Maharashtra,Thane,401305,0,6
25-12-2025,Maharashtra,Thane,401403,0,1
25-12-2025,Maharashtra,Thane,401506,0,1
25-12-2025,Maharashtra,Thane,401602,0,5
25-12-2025,Maharashtra,Thane,401702,0,1
25-12-2025,Maharashtra,Thane,421101,1,12
25-12-2025,Maharashtra,Thane,421204,5,34
25-12-2025,Maharashtra,Thane,421302,10,186
25-12-2025,Maharashtra,Thane,421305,4,26
25-12-2025,Maharashtra,Thane,421401,2,12
25-12-2025,Maharashtra,Thane,421403,0,1
25-12-2025,Maharashtra,Thane,421601,1,11
18-12-2025,Maharashtra,Thane,400602,4,12
18-12-2025,Maharashtra,Thane,400605,5,45
18-12-2025,Maharashtra,Thane,400606,2,47
18-12-2025,Maharashtra,Thane,400614,0,10
18-12-2025,Maharashtra,Thane,401103,0,2
18-12-2025,Maharashtra,Thane,401106,2,10
18-12-2025,Maharashtra,Thane,401206,0,3
18-12-2025,Maharashtra,Thane,401301,0,8
18-12-2025,Maharashtra,Thane,401302,0,2
18-12-2025,Maharashtra,Thane,401602,0,34
18-12-2025,Maharashtra,Thane,401702,0,1
18-12-2025,Maharashtra,Thane,421004,2,28
18-12-2025,Maharashtra,Thane,421102,1,32
18-12-2025,Maharashtra,Thane,421202,5,45
18-12-2025,Maharashtra,Thane,421302,32,291
18-12-2025,Maharashtra,Thane,421505,1,14
20-12-2025,Maharashtra,Thane,400602,1,13
20-12-2025,Maharashtra,Thane,400605,6,42
20-12-2025,Maharashtra,Thane,400708,6,36
20-12-2025,Maharashtra,Thane,400709,5,46
20-12-2025,Maharashtra,Thane,400710,0,4
20-12-2025,Maharashtra,Thane,401101,6,35
20-12-2025,Maharashtra,Thane,401102,0,1
20-12-2025,Maharashtra,Thane,401105,2,40
20-12-2025,Maharashtra,Thane,401107,11,139
20-12-2025,Maharashtra,Thane,401202,1,6
20-12-2025,Maharashtra,Thane,401204,0,1
20-12-2025,Maharashtra,Thane,401206,0,1
20-12-2025,Maharashtra,Thane,401208,0,7
20-12-2025,Maharashtra,Thane,401601,0,1
20-12-2025,Maharashtra,Thane,401602,0,13
20-12-2025,Maharashtra,Thane,401605,0,9
20-12-2025,Maharashtra,Thane,401610,0,4
20-12-2025,Maharashtra,Thane,421003,0,2
20-12-2025,Maharashtra,Thane,421101,1,14
20-12-2025,Maharashtra,Thane,421102,3,18
20-12-2025,Maharashtra,Thane,421302,20,202
20-12-2025,Maharashtra,Thane,421604,0,1
21-12-2025,Maharashtra,Thane,400612,6,91
21-12-2025,Maharashtra,Thane,400710,0,1
21-12-2025,Maharashtra,Thane,401606,0,1
21-12-2025,Maharashtra,Thane,401610,0,1
21-12-2025,Maharashtra,Thane,421004,0,4
21-12-2025,Maharashtra,Thane,421103,1,8
21-12-2025,Maharashtra,Thane,421301,7,31
21-12-2025,Maharashtra,Thane,421403,1,0
21-12-2025,Maharashtra,Thane,421602,0,1
21-12-2025,Maharashtra,Thane,421603,1,1
26-12-2025,Maharashtra,Thane,400605,3,56
26-12-2025,Maharashtra,Thane,400606,6,40
26-12-2025,Maharashtra,Thane,400710,1,4
26-12-2025,Maharashtra,Thane,401207,0,4
26-12-2025,Maharashtra,Thane,401302,1,3
26-12-2025,Maharashtra,Thane,401404,0,29
26-12-2025,Maharashtra,Thane,401504,0,4
26-12-2025,Maharashtra,Thane,401506,0,2
26-12-2025,Maharashtra,Thane,421002,9,57
26-12-2025,Maharashtra,Thane,421004,2,44
26-12-2025,Maharashtra,Thane,421201,8,63
26-12-2025,Maharashtra,Thane,421203,4,13
26-12-2025,Maharashtra,Thane,421302,15,304
26-12-2025,Maharashtra,Thane,421601,4,88
26-12-2025,Maharashtra,Thane,421602,1,20
27-12-2025,Maharashtra,Thane,400601,0,29
27-12-2025,Maharashtra,Thane,400607,3,33
27-12-2025,Maharashtra,Thane,400703,1,39
27-12-2025,Maharashtra,Thane,400705,6,25
27-12-2025,Maharashtra,Thane,401403,0,11
27-12-2025,Maharashtra,Thane,401404,0,20
27-12-2025,Maharashtra,Thane,401601,0,2
27-12-2025,Maharashtra,Thane,401605,0,9
27-12-2025,Maharashtra,Thane,421103,2,5
27-12-2025,Maharashtra,Thane,421308,2,9
27-12-2025,Maharashtra,Thane,421503,11,94
27-12-2025,Maharashtra,Thane,421603,0,1
19-12-2025,Maharashtra,Thane,400604,3,40
19-12-2025,Maharashtra,Thane,400610,1,23
19-12-2025,Maharashtra,Thane,400615,5,37
19-12-2025,Maharashtra,Thane,400701,6,37
19-12-2025,Maharashtra,Thane,400706,5,64
19-12-2025,Maharashtra,Thane,400710,0,3
19-12-2025,Maharashtra,Thane,401207,0,2
19-12-2025,Maharashtra,Thane,401403,0,7
19-12-2025,Maharashtra,Thane,401405,0,2
19-12-2025,Maharashtra,Thane,401601,0,5
19-12-2025,Maharashtra,Thane,421001,3,6
19-12-2025,Maharashtra,Thane,421201,4,51
19-12-2025,Maharashtra,Thane,421203,2,21
19-12-2025,Maharashtra,Thane,421303,0,11
19-12-2025,Maharashtra,Thane,421402,1,18
19-12-2025,Maharashtra,Thane,421501,4,30
19-12-2025,Maharashtra,Thane,421503,14,73
19-12-2025,Maharashtra,Thane,421602,1,12
19-12-2025,Maharashtra,Thane,421604,0,2
22-12-2025,Maharashtra,Thane,400604,5,62
22-12-2025,Maharashtra,Thane,400606,3,32
22-12-2025,Maharashtra,Thane,400612,34,197
22-12-2025,Maharashtra,Thane,400614,3,6
22-12-2025,Maharashtra,Thane,400708,5,58
22-12-2025,Maharashtra,Thane,400709,4,47
22-12-2025,Maharashtra,Thane,401105,3,59
22-12-2025,Maharashtra,Thane,401107,18,168
22-12-2025,Maharashtra,Thane,401201,0,12
22-12-2025,Maharashtra,Thane,401403,0,5
22-12-2025,Maharashtra,Thane,401404,0,21
22-12-2025,Maharashtra,Thane,401405,0,4
22-12-2025,Maharashtra,Thane,401501,0,16
22-12-2025,Maharashtra,Thane,401604,0,7
22-12-2025,Maharashtra,Thane,421005,3,19
22-12-2025,Maharashtra,Thane,421101,0,3
22-12-2025,Maharashtra,Thane,421102,0,24
22-12-2025,Maharashtra,Thane,421306,9,89
22-12-2025,Maharashtra,Thane,421403,1,14
22-12-2025,Maharashtra,Thane,421503,11,117
22-12-2025,Maharashtra,Thane,421506,0,1
22-12-2025,Maharashtra,Thane,421601,8,62
22-12-2025,Maharashtra,Thane,421602,1,9
22-12-2025,Maharashtra,Thane,421604,0,1
13-12-2025,Maharashtra,Thane,400607,3,32
13-12-2025,Maharashtra,Thane,400608,2,10
13-12-2025,Maharashtra,Thane,400701,11,50
13-12-2025,Maharashtra,Thane,400708,3,43
13-12-2025,Maharashtra,Thane,401102,1,5
13-12-2025,Maharashtra,Thane,401204,0,5
13-12-2025,Maharashtra,Thane,401207,0,7
13-12-2025,Maharashtra,Thane,401209,0,16
13-12-2025,Maharashtra,Thane,401302,0,2
13-12-2025,Maharashtra,Thane,401303,0,13
13-12-2025,Maharashtra,Thane,401402,0,1
13-12-2025,Maharashtra,Thane,401404,0,14
13-12-2025,Maharashtra,Thane,401702,0,3
13-12-2025,Maharashtra,Thane,421005,0,25
13-12-2025,Maharashtra,Thane,421101,3,11
13-12-2025,Maharashtra,Thane,421103,0,3
13-12-2025,Maharashtra,Thane,421202,10,48
13-12-2025,Maharashtra,Thane,421203,1,17
13-12-2025,Maharashtra,Thane,421204,9,65
13-12-2025,Maharashtra,Thane,421302,32,266
13-12-2025,Maharashtra,Thane,421306,9,82
13-12-2025,Maharashtra,Thane,421602,0,10
13-12-2025,Maharashtra,Thane,421603,0,6
13-12-2025,Maharashtra,Thane,421604,0,2
17-12-2025,Maharashtra,Thane,400610,3,18
17-12-2025,Maharashtra,Thane,400703,3,34
17-12-2025,Maharashtra,Thane,401107,8,143
17-12-2025,Maharashtra,Thane,401207,0,5
17-12-2025,Maharashtra,Thane,401301,0,5
17-12-2025,Maharashtra,Thane,401403,0,9
17-12-2025,Maharashtra,Thane,401506,0,1
17-12-2025,Maharashtra,Thane,401607,0,11
17-12-2025,Maharashtra,Thane,421101,0,12
17-12-2025,Maharashtra,Thane,421102,0,19
17-12-2025,Maharashtra,Thane,421201,2,56
17-12-2025,Maharashtra,Thane,421308,0,14
17-12-2025,Maharashtra,Thane,421312,0,8
17-12-2025,Maharashtra,Thane,421505,2,11
10-12-2025,Maharashtra,Thane,400602,1,19
10-12-2025,Maharashtra,Thane,401106,3,6
10-12-2025,Maharashtra,Thane,401206,0,1
10-12-2025,Maharashtra,Thane,401209,0,35
10-12-2025,Maharashtra,Thane,401302,0,1
10-12-2025,Maharashtra,Thane,401504,1,3
10-12-2025,Maharashtra,Thane,401702,0,2
10-12-2025,Maharashtra,Thane,421201,7,71
10-12-2025,Maharashtra,Thane,421302,15,219
10-12-2025,Maharashtra,Thane,421403,1,26
10-12-2025,Maharashtra,Thane,421501,4,62
10-12-2025,Maharashtra,Thane,421505,0,20
15-12-2025,Maharashtra,Thane,400601,9,44
15-12-2025,Maharashtra,Thane,400603,2,20
15-12-2025,Maharashtra,Thane,401101,3,39
15-12-2025,Maharashtra,Thane,401104,0,1
15-12-2025,Maharashtra,Thane,401202,0,20
15-12-2025,Maharashtra,Thane,401203,0,4
15-12-2025,Maharashtra,Thane,401207,0,8
15-12-2025,Maharashtra,Thane,401305,0,27
15-12-2025,Maharashtra,Thane,401604,0,22
15-12-2025,Maharashtra,Thane,401605,0,14
15-12-2025,Maharashtra,Thane,401607,1,13
15-12-2025,Maharashtra,Thane,421201,4,71
15-12-2025,Maharashtra,Thane,421308,4,39
15-12-2025,Maharashtra,Thane,421506,0,2
16-12-2025,Maharashtra,Thane,400601,4,43
16-12-2025,Maharashtra,Thane,400608,1,11
16-12-2025,Maharashtra,Thane,400614,2,24
16-12-2025,Maharashtra,Thane,401203,0,5
16-12-2025,Maharashtra,Thane,401503,0,2
16-12-2025,Maharashtra,Thane,401601,0,3
16-12-2025,Maharashtra,Thane,401607,0,10
16-12-2025,Maharashtra,Thane,421005,4,24
16-12-2025,Maharashtra,Thane,421102,4,18
16-12-2025,Maharashtra,Thane,421303,0,31
16-12-2025,Maharashtra,Thane,421503,15,114
16-12-2025,Maharashtra,Thane,421603,0,1
09-12-2025,Maharashtra,Thane,401103,0,5
09-12-2025,Maharashtra,Thane,401203,0,10
09-12-2025,Maharashtra,Thane,401401,0,5
09-12-2025,Maharashtra,Thane,401402,0,1
09-12-2025,Maharashtra,Thane,401501,0,23
09-12-2025,Maharashtra,Thane,401603,0,39
09-12-2025,Maharashtra,Thane,401604,0,11
09-12-2025,Maharashtra,Thane,421002,4,41
09-12-2025,Maharashtra,Thane,421401,4,82
09-12-2025,Maharashtra,Thane,421402,0,22
09-12-2025,Maharashtra,Thane,421505,0,26
09-12-2025,Maharashtra,Thane,421506,0,4
09-12-2025,Maharashtra,Thane,421603,0,1
03-12-2025,Maharashtra,Thane,400603,1,4
03-12-2025,Maharashtra,Thane,400706,5,64
03-12-2025,Maharashtra,Thane,401101,4,31
03-12-2025,Maharashtra,Thane,401107,14,174
03-12-2025,Maharashtra,Thane,401605,0,49
03-12-2025,Maharashtra,Thane,401703,0,1
03-12-2025,Maharashtra,Thane,421005,2,26
03-12-2025,Maharashtra,Thane,421101,2,9
03-12-2025,Maharashtra,Thane,421308,1,19
03-12-2025,Maharashtra,Thane,421601,5,63
05-12-2025,Maharashtra,Thane,400603,0,4
05-12-2025,Maharashtra,Thane,400614,0,6
05-12-2025,Maharashtra,Thane,400615,1,46
05-12-2025,Maharashtra,Thane,400703,0,24
05-12-2025,Maharashtra,Thane,401105,3,59
05-12-2025,Maharashtra,Thane,401107,17,163
05-12-2025,Maharashtra,Thane,401209,0,28
05-12-2025,Maharashtra,Thane,401302,0,2
05-12-2025,Maharashtra,Thane,401402,0,2
05-12-2025,Maharashtra,Thane,401603,0,41
05-12-2025,Maharashtra,Thane,401605,0,22
05-12-2025,Maharashtra,Thane,421002,2,46
05-12-2025,Maharashtra,Thane,421103,0,7
05-12-2025,Maharashtra,Thane,421201,4,39
05-12-2025,Maharashtra,Thane,421202,5,54
05-12-2025,Maharashtra,Thane,421303,0,30
05-12-2025,Maharashtra,Thane,421308,0,15
05-12-2025,Maharashtra,Thane,421311,1,14
05-12-2025,Maharashtra,Thane,421402,0,17
05-12-2025,Maharashtra,Thane,421505,2,14
05-12-2025,Maharashtra,Thane,421602,0,9
04-12-2025,Maharashtra,Thane,400604,3,47
04-12-2025,Maharashtra,Thane,400607,2,42
04-12-2025,Maharashtra,Thane,400615,1,37
04-12-2025,Maharashtra,Thane,401103,0,6
04-12-2025,Maharashtra,Thane,401105,5,61
04-12-2025,Maharashtra,Thane,401201,0,15
04-12-2025,Maharashtra,Thane,401301,0,3
04-12-2025,Maharashtra,Thane,401403,0,13
04-12-2025,Maharashtra,Thane,401601,0,4
04-12-2025,Maharashtra,Thane,401702,0,2
04-12-2025,Maharashtra,Thane,421103,0,11
04-12-2025,Maharashtra,Thane,421303,0,25
04-12-2025,Maharashtra,Thane,421305,7,38
04-12-2025,Maharashtra,Thane,421308,0,15
04-12-2025,Maharashtra,Thane,421312,0,9
04-12-2025,Maharashtra,Thane,421506,0,2
06-12-2025,Maharashtra,Thane,400601,4,34
06-12-2025,Maharashtra,Thane,400605,5,33
06-12-2025,Maharashtra,Thane,400615,2,40
06-12-2025,Maharashtra,Thane,400703,5,19
06-12-2025,Maharashtra,Thane,400708,3,39
06-12-2025,Maharashtra,Thane,400709,6,39
06-12-2025,Maharashtra,Thane,400710,0,3
06-12-2025,Maharashtra,Thane,401105,6,46
06-12-2025,Maharashtra,Thane,401302,1,16
06-12-2025,Maharashtra,Thane,401502,0,1
06-12-2025,Maharashtra,Thane,401602,0,21
06-12-2025,Maharashtra,Thane,401603,0,22
06-12-2025,Maharashtra,Thane,401606,0,9
06-12-2025,Maharashtra,Thane,421003,0,5
06-12-2025,Maharashtra,Thane,421005,1,22
06-12-2025,Maharashtra,Thane,421203,1,12
06-12-2025,Maharashtra,Thane,421204,10,54
06-12-2025,Maharashtra,Thane,421301,11,145
06-12-2025,Maharashtra,Thane,421304,0,1
06-12-2025,Maharashtra,Thane,421306,13,80
06-12-2025,Maharashtra,Thane,421402,0,24
06-12-2025,Maharashtra,Thane,421503,5,69
14-12-2025,Maharashtra,Thane,400601,1,15
14-12-2025,Maharashtra,Thane,400706,7,30
14-12-2025,Maharashtra,Thane,401101,0,10
14-12-2025,Maharashtra,Thane,401104,0,1
14-12-2025,Maharashtra,Thane,401105,5,12
14-12-2025,Maharashtra,Thane,401305,0,18
14-12-2025,Maharashtra,Thane,401501,0,4
14-12-2025,Maharashtra,Thane,401610,0,1
14-12-2025,Maharashtra,Thane,421001,2,9
14-12-2025,Maharashtra,Thane,421102,0,19
14-12-2025,Maharashtra,Thane,421302,14,113
08-12-2025,Maharashtra,Thane,400604,3,55
08-12-2025,Maharashtra,Thane,400701,1,41
08-12-2025,Maharashtra,Thane,400705,0,46
08-12-2025,Maharashtra,Thane,401303,0,24
08-12-2025,Maharashtra,Thane,401304,0,2
08-12-2025,Maharashtra,Thane,401601,0,2
08-12-2025,Maharashtra,Thane,401604,0,6
08-12-2025,Maharashtra,Thane,421003,0,2
08-12-2025,Maharashtra,Thane,421102,2,22
08-12-2025,Maharashtra,Thane,421201,12,79
11-12-2025,Maharashtra,Thane,400709,3,50
11-12-2025,Maharashtra,Thane,401102,0,17
11-12-2025,Maharashtra,Thane,401104,0,1
11-12-2025,Maharashtra,Thane,401105,3,44
11-12-2025,Maharashtra,Thane,401206,0,2
11-12-2025,Maharashtra,Thane,401209,0,26
11-12-2025,Maharashtra,Thane,401503,0,9
11-12-2025,Maharashtra,Thane,401504,0,2
11-12-2025,Maharashtra,Thane,401506,0,1
11-12-2025,Maharashtra,Thane,401603,0,12
11-12-2025,Maharashtra,Thane,401607,0,7
11-12-2025,Maharashtra,Thane,401701,0,1
11-12-2025,Maharashtra,Thane,401702,0,2
11-12-2025,Maharashtra,Thane,421102,4,35
11-12-2025,Maharashtra,Thane,421311,0,19
11-12-2025,Maharashtra,Thane,421605,2,31
12-12-2025,Maharashtra,Thane,400602,2,13
12-12-2025,Maharashtra,Thane,400606,1,40
12-12-2025,Maharashtra,Thane,400710,0,8
12-12-2025,Maharashtra,Thane,401106,2,14
12-12-2025,Maharashtra,Thane,401207,0,2
12-12-2025,Maharashtra,Thane,401403,0,12
12-12-2025,Maharashtra,Thane,401503,0,9
12-12-2025,Maharashtra,Thane,401504,0,5
12-12-2025,Maharashtra,Thane,401606,0,13
12-12-2025,Maharashtra,Thane,421311,0,18
12-12-2025,Maharashtra,Thane,421312,0,10
12-12-2025,Maharashtra,Thane,421501,8,65
12-12-2025,Maharashtra,Thane,421603,0,2
12-12-2025,Maharashtra,Thane,421604,0,3
07-12-2025,Maharashtra,Thane,400602,1,10
07-12-2025,Maharashtra,Thane,400607,4,26
07-12-2025,Maharashtra,Thane,400612,2,67
07-12-2025,Maharashtra,Thane,400701,1,17
07-12-2025,Maharashtra,Thane,400706,1,17
07-12-2025,Maharashtra,Thane,401103,0,1
07-12-2025,Maharashtra,Thane,401105,3,38
07-12-2025,Maharashtra,Thane,401208,0,7
07-12-2025,Maharashtra,Thane,401302,0,2
07-12-2025,Maharashtra,Thane,401404,0,2
07-12-2025,Maharashtra,Thane,401602,0,2
07-12-2025,Maharashtra,Thane,421005,0,11
07-12-2025,Maharashtra,Thane,421305,2,26
07-12-2025,Maharashtra,Thane,421306,12,55
07-12-2025,Maharashtra,Thane,421503,4,42
07-12-2025,Maharashtra,Thane,421603,1,0
08-11-2025,Maharashtra,Thane,400601,2,36
08-11-2025,Maharashtra,Thane,400602,1,8
08-11-2025,Maharashtra,Thane,400603,2,10
08-11-2025,Maharashtra,Thane,400607,6,37
08-11-2025,Maharashtra,Thane,400608,2,17
08-11-2025,Maharashtra,Thane,401201,0,30
08-11-2025,Maharashtra,Thane,401206,0,7
08-11-2025,Maharashtra,Thane,401301,0,7
08-11-2025,Maharashtra,Thane,401502,0,5
08-11-2025,Maharashtra,Thane,401605,0,70
08-11-2025,Maharashtra,Thane,421202,12,40
08-11-2025,Maharashtra,Thane,421301,15,240
08-11-2025,Maharashtra,Thane,421312,0,18
08-11-2025,Maharashtra,Thane,421506,0,1
09-11-2025,Maharashtra,Thane,400708,1,19
09-11-2025,Maharashtra,Thane,400709,2,10
09-11-2025,Maharashtra,Thane,401702,0,1
09-11-2025,Maharashtra,Thane,421003,0,6
09-11-2025,Maharashtra,Thane,421004,2,26
09-11-2025,Maharashtra,Thane,421102,1,20
09-11-2025,Maharashtra,Thane,421103,1,4
09-11-2025,Maharashtra,Thane,421202,2,17
09-11-2025,Maharashtra,Thane,421204,6,38
09-11-2025,Maharashtra,Thane,421306,7,58
09-11-2025,Maharashtra,Thane,421403,0,8
09-11-2025,Maharashtra,Thane,421501,1,17
09-11-2025,Maharashtra,Thane,421503,1,43
09-11-2025,Maharashtra,Thane,421602,0,2
09-11-2025,Maharashtra,Thane,421605,0,53
10-11-2025,Maharashtra,Thane,400603,0,9
10-11-2025,Maharashtra,Thane,400607,4,53
10-11-2025,Maharashtra,Thane,400701,4,37
10-11-2025,Maharashtra,Thane,400703,1,33
10-11-2025,Maharashtra,Thane,401202,0,14
10-11-2025,Maharashtra,Thane,401203,0,22
10-11-2025,Maharashtra,Thane,401302,0,8
10-11-2025,Maharashtra,Thane,401502,0,13
10-11-2025,Maharashtra,Thane,401506,0,2
10-11-2025,Maharashtra,Thane,401603,0,232
10-11-2025,Maharashtra,Thane,421001,2,45
10-11-2025,Maharashtra,Thane,421305,3,81
10-11-2025,Maharashtra,Thane,421502,0,3
10-11-2025,Maharashtra,Thane,421505,2,25
10-11-2025,Maharashtra,Thane,421506,0,6
11-11-2025,Maharashtra,Thane,400602,0,32
11-11-2025,Maharashtra,Thane,400604,3,86
11-11-2025,Maharashtra,Thane,400608,0,25
11-11-2025,Maharashtra,Thane,400615,2,43
11-11-2025,Maharashtra,Thane,400701,7,64
11-11-2025,Maharashtra,Thane,400706,6,67
11-11-2025,Maharashtra,Thane,400710,0,4
11-11-2025,Maharashtra,Thane,401102,0,38
11-11-2025,Maharashtra,Thane,401105,3,67
11-11-2025,Maharashtra,Thane,401106,3,6
11-11-2025,Maharashtra,Thane,401206,3,13
11-11-2025,Maharashtra,Thane,401305,0,48
11-11-2025,Maharashtra,Thane,401603,0,316
11-11-2025,Maharashtra,Thane,421001,2,70
11-11-2025,Maharashtra,Thane,421101,0,28
11-11-2025,Maharashtra,Thane,421312,0,55
11-11-2025,Maharashtra,Thane,421501,2,95
11-11-2025,Maharashtra,Thane,421506,0,4
12-11-2025,Maharashtra,Thane,400606,0,66
12-11-2025,Maharashtra,Thane,400610,1,20
12-11-2025,Maharashtra,Thane,400612,19,214
12-11-2025,Maharashtra,Thane,400701,8,52
12-11-2025,Maharashtra,Thane,401104,0,4
12-11-2025,Maharashtra,Thane,401105,2,44
12-11-2025,Maharashtra,Thane,401206,1,8
12-11-2025,Maharashtra,Thane,401207,0,7
12-11-2025,Maharashtra,Thane,401304,0,1
12-11-2025,Maharashtra,Thane,401502,0,11
12-11-2025,Maharashtra,Thane,401503,0,5
12-11-2025,Maharashtra,Thane,421002,3,72
12-11-2025,Maharashtra,Thane,421004,4,68
12-11-2025,Maharashtra,Thane,421102,0,28
12-11-2025,Maharashtra,Thane,421301,12,272
12-11-2025,Maharashtra,Thane,421306,14,157
12-11-2025,Maharashtra,Thane,421308,2,40
12-11-2025,Maharashtra,Thane,421503,7,158
14-11-2025,Maharashtra,Thane,400601,3,61
14-11-2025,Maharashtra,Thane,400603,0,17
14-11-2025,Maharashtra,Thane,400608,1,17
14-11-2025,Maharashtra,Thane,400614,0,5
14-11-2025,Maharashtra,Thane,400705,2,46
14-11-2025,Maharashtra,Thane,401303,0,57
14-11-2025,Maharashtra,Thane,401305,0,32
14-11-2025,Maharashtra,Thane,401504,0,11
14-11-2025,Maharashtra,Thane,401602,0,47
14-11-2025,Maharashtra,Thane,401603,0,257
14-11-2025,Maharashtra,Thane,401604,0,127
14-11-2025,Maharashtra,Thane,401702,0,1
14-11-2025,Maharashtra,Thane,401703,0,1
14-11-2025,Maharashtra,Thane,421004,0,72
14-11-2025,Maharashtra,Thane,421101,1,18
14-11-2025,Maharashtra,Thane,421202,3,73
14-11-2025,Maharashtra,Thane,421401,3,326
14-11-2025,Maharashtra,Thane,421403,0,60
14-11-2025,Maharashtra,Thane,421501,1,84
14-11-2025,Maharashtra,Thane,421502,0,8
14-11-2025,Maharashtra,Thane,421603,0,8
13-11-2025,Maharashtra,Thane,400610,1,19
13-11-2025,Maharashtra,Thane,400705,2,30
13-11-2025,Maharashtra,Thane,400706,1,48
13-11-2025,Maharashtra,Thane,400709,2,45
13-11-2025,Maharashtra,Thane,401102,0,43
13-11-2025,Maharashtra,Thane,401103,0,8
13-11-2025,Maharashtra,Thane,401105,5,67
13-11-2025,Maharashtra,Thane,401106,2,11
13-11-2025,Maharashtra,Thane,401203,0,14
13-11-2025,Maharashtra,Thane,401208,0,30
13-11-2025,Maharashtra,Thane,401305,2,41
13-11-2025,Maharashtra,Thane,401404,0,56
13-11-2025,Maharashtra,Thane,401501,0,48
13-11-2025,Maharashtra,Thane,401502,0,12
13-11-2025,Maharashtra,Thane,401606,0,39
13-11-2025,Maharashtra,Thane,401610,0,1
13-11-2025,Maharashtra,Thane,421103,0,14
13-11-2025,Maharashtra,Thane,421204,3,64
13-11-2025,Maharashtra,Thane,421302,7,438
13-11-2025,Maharashtra,Thane,421303,0,79
13-11-2025,Maharashtra,Thane,421505,1,22
17-11-2025,Maharashtra,Thane,400602,2,30
17-11-2025,Maharashtra,Thane,400605,6,76
17-11-2025,Maharashtra,Thane,400606,6,49
17-11-2025,Maharashtra,Thane,400610,0,15
17-11-2025,Maharashtra,Thane,401101,2,39
17-11-2025,Maharashtra,Thane,401103,0,14
17-11-2025,Maharashtra,Thane,401105,11,76
17-11-2025,Maharashtra,Thane,401203,1,15
17-11-2025,Maharashtra,Thane,401209,0,52
17-11-2025,Maharashtra,Thane,401301,0,29
17-11-2025,Maharashtra,Thane,401303,1,55
17-11-2025,Maharashtra,Thane,401402,0,15
17-11-2025,Maharashtra,Thane,401403,0,41
17-11-2025,Maharashtra,Thane,401501,0,67
17-11-2025,Maharashtra,Thane,401605,0,82
17-11-2025,Maharashtra,Thane,401606,1,31
17-11-2025,Maharashtra,Thane,421003,0,14
17-11-2025,Maharashtra,Thane,421101,1,32
17-11-2025,Maharashtra,Thane,421103,2,18
17-11-2025,Maharashtra,Thane,421201,2,110
17-11-2025,Maharashtra,Thane,421302,21,643
17-11-2025,Maharashtra,Thane,421306,8,217
17-11-2025,Maharashtra,Thane,421311,2,25
17-11-2025,Maharashtra,Thane,421401,3,399
17-11-2025,Maharashtra,Thane,421403,1,79
17-11-2025,Maharashtra,Thane,421501,2,95
18-11-2025,Maharashtra,Thane,400602,1,28
18-11-2025,Maharashtra,Thane,400608,2,10
18-11-2025,Maharashtra,Thane,400610,1,21
18-11-2025,Maharashtra,Thane,400615,2,51
18-11-2025,Maharashtra,Thane,401104,0,1
18-11-2025,Maharashtra,Thane,401107,1,169
18-11-2025,Maharashtra,Thane,401204,2,17
18-11-2025,Maharashtra,Thane,401405,0,7
18-11-2025,Maharashtra,Thane,401501,0,60
18-11-2025,Maharashtra,Thane,401601,0,6
18-11-2025,Maharashtra,Thane,401606,0,24
18-11-2025,Maharashtra,Thane,421005,1,40
18-11-2025,Maharashtra,Thane,421502,0,5
18-11-2025,Maharashtra,Thane,421602,3,56
18-11-2025,Maharashtra,Thane,421603,0,3
18-11-2025,Maharashtra,Thane,421604,0,4
06-11-2025,Maharashtra,Thane,400603,1,11
06-11-2025,Maharashtra,Thane,400614,0,9
