date,state,district,pincode,age_0_5,age_5_17,age_18_greater
15-11-2025,Maharashtra,Thane,401605,1,0,0
15-11-2025,Maharashtra,Thane,421004,7,1,0
15-11-2025,Maharashtra,Thane,421005,4,0,0
15-11-2025,Maharashtra,Thane,421308,5,1,0
15-11-2025,Maharashtra,Thane,421505,5,2,0
19-11-2025,Maharashtra,Thane,400604,13,5,1
19-11-2025,Maharashtra,Thane,400606,8,1,0
19-11-2025,Maharashtra,Thane,400608,3,1,0
19-11-2025,Maharashtra,Thane,400614,1,0,0
19-11-2025,Maharashtra,Thane,400615,6,0,0
19-11-2025,Maharashtra,Thane,400706,10,2,0
19-11-2025,Maharashtra,Thane,401107,22,12,5
19-11-2025,Maharashtra,Thane,401209,8,2,0
19-11-2025,Maharashtra,Thane,401301,1,0,0
19-11-2025,Maharashtra,Thane,401602,0,3,0
19-11-2025,Maharashtra,Thane,401603,2,1,0
19-11-2025,Maharashtra,Thane,401604,3,1,0
19-11-2025,Maharashtra,Thane,421202,8,3,0
19-11-2025,Maharashtra,Thane,421204,21,1,0
19-11-2025,Maharashtra,Thane,421301,36,7,3
19-11-2025,Maharashtra,Thane,421308,4,2,5
19-11-2025,Maharashtra,Thane,421403,11,0,0
19-11-2025,Maharashtra,Thane,421505,4,3,0
18-11-2025,Maharashtra,Thane,400602,2,0,0
18-11-2025,Maharashtra,Thane,400608,4,0,0
18-11-2025,Maharashtra,Thane,400610,4,0,0
18-11-2025,Maharashtra,Thane,400615,7,4,0
18-11-2025,Maharashtra,Thane,401107,27,16,0
18-11-2025,Maharashtra,Thane,401204,2,0,0
18-11-2025,Maharashtra,Thane,421005,1,0,0
18-11-2025,Maharashtra,Thane,421602,14,0,0
21-12-2025,Maharashtra,Thane,400612,13,0,0
21-12-2025,Maharashtra,Thane,401603,2,0,0
21-12-2025,Maharashtra,Thane,421301,11,0,0
22-12-2025,Maharashtra,Thane,400604,17,0,0
22-12-2025,Maharashtra,Thane,400606,10,0,0
22-12-2025,Maharashtra,Thane,400612,78,0,0
22-12-2025,Maharashtra,Thane,400614,7,0,0
22-12-2025,Maharashtra,Thane,400708,25,0,0
22-12-2025,Maharashtra,Thane,400709,17,0,0
22-12-2025,Maharashtra,Thane,401105,26,0,0
22-12-2025,Maharashtra,Thane,401107,43,0,0
22-12-2025,Maharashtra,Thane,401201,1,0,0
22-12-2025,Maharashtra,Thane,401404,1,0,0
22-12-2025,Maharashtra,Thane,401501,3,0,0
22-12-2025,Maharashtra,Thane,401604,2,0,0
22-12-2025,Maharashtra,Thane,421005,6,0,0
22-12-2025,Maharashtra,Thane,421101,4,0,0
22-12-2025,Maharashtra,Thane,421102,9,0,0
22-12-2025,Maharashtra,Thane,421306,31,1,0
22-12-2025,Maharashtra,Thane,421403,6,0,0
22-12-2025,Maharashtra,Thane,421503,31,0,0
22-12-2025,Maharashtra,Thane,421601,20,0,0
22-12-2025,Maharashtra,Thane,421602,9,0,0
22-12-2025,Maharashtra,Thane,421604,3,0,0
17-09-2025,Maharashtra,Thane,400601,7,1,0
23-12-2025,Maharashtra,Thane,400605,13,0,0
23-12-2025,Maharashtra,Thane,400615,6,0,0
23-12-2025,Maharashtra,Thane,401305,5,0,0
23-12-2025,Maharashtra,Thane,401401,1,0,0
23-12-2025,Maharashtra,Thane,421202,5,1,0
23-12-2025,Maharashtra,Thane,421302,38,0,0
23-12-2025,Maharashtra,Thane,421303,1,0,0
23-12-2025,Maharashtra,Thane,421501,9,0,0
24-12-2025,Maharashtra,Thane,400603,1,0,0
24-12-2025,Maharashtra,Thane,400610,3,0,0
24-12-2025,Maharashtra,Thane,400703,2,0,0
24-12-2025,Maharashtra,Thane,400709,5,0,1
24-12-2025,Maharashtra,Thane,401101,2,0,0
24-12-2025,Maharashtra,Thane,401107,9,5,0
24-12-2025,Maharashtra,Thane,401209,1,1,0
24-12-2025,Maharashtra,Thane,401501,1,1,0
24-12-2025,Maharashtra,Thane,421005,1,0,0
24-12-2025,Maharashtra,Thane,421101,0,1,0
24-12-2025,Maharashtra,Thane,421203,0,3,0
18-09-2025,Maharashtra,Thane,400601,3,0,0
25-12-2025,Maharashtra,Thane,400606,1,0,12
25-12-2025,Maharashtra,Thane,400607,0,3,13
25-12-2025,Maharashtra,Thane,400612,9,1,0
25-12-2025,Maharashtra,Thane,400615,1,0,0
25-12-2025,Maharashtra,Thane,400708,2,3,0
25-12-2025,Maharashtra,Thane,400709,0,1,0
25-12-2025,Maharashtra,Thane,401107,9,11,1
25-12-2025,Maharashtra,Thane,421101,0,1,0
25-12-2025,Maharashtra,Thane,421204,2,0,0
25-12-2025,Maharashtra,Thane,421302,15,15,0
25-12-2025,Maharashtra,Thane,421305,4,1,0
25-12-2025,Maharashtra,Thane,421401,3,4,0
25-12-2025,Maharashtra,Thane,421601,5,1,0
26-12-2025,Maharashtra,Thane,400605,6,0,0
26-12-2025,Maharashtra,Thane,400606,1,0,0
26-12-2025,Maharashtra,Thane,421002,2,0,0
26-12-2025,Maharashtra,Thane,421004,2,0,0
26-12-2025,Maharashtra,Thane,421201,4,2,0
26-12-2025,Maharashtra,Thane,421203,4,1,0
26-12-2025,Maharashtra,Thane,421302,32,4,1
26-12-2025,Maharashtra,Thane,421601,6,0,0
26-12-2025,Maharashtra,Thane,421602,0,1,0
19-09-2025,Maharashtra,Thane,400601,3,2,0
27-12-2025,Maharashtra,Thane,400607,3,1,0
27-12-2025,Maharashtra,Thane,400703,1,1,0
27-12-2025,Maharashtra,Thane,400705,3,0,0
27-12-2025,Maharashtra,Thane,421503,2,2,0
29-12-2025,Maharashtra,Thane,400703,4,1,0
29-12-2025,Maharashtra,Thane,400706,3,2,0
29-12-2025,Maharashtra,Thane,400708,5,1,0
29-12-2025,Maharashtra,Thane,401202,1,0,0
29-12-2025,Maharashtra,Thane,421002,3,0,0
29-12-2025,Maharashtra,Thane,421004,2,1,0
29-12-2025,Maharashtra,Thane,421204,15,1,0
29-12-2025,Maharashtra,Thane,421301,22,5,1
29-12-2025,Maharashtra,Thane,421312,1,0,0
20-09-2025,Maharashtra,Thane,400601,3,1,0
28-12-2025,Maharashtra,Thane,400605,5,0,0
28-12-2025,Maharashtra,Thane,401209,3,2,0
28-12-2025,Maharashtra,Thane,401602,0,1,0
28-12-2025,Maharashtra,Thane,401606,0,1,0
28-12-2025,Maharashtra,Thane,421001,1,0,0
31-12-2025,Maharashtra,Thane,400612,19,29,0
31-12-2025,Maharashtra,Thane,401101,6,1,0
31-12-2025,Maharashtra,Thane,401105,2,6,0
31-12-2025,Maharashtra,Thane,401106,2,1,0
31-12-2025,Maharashtra,Thane,401201,0,1,0
31-12-2025,Maharashtra,Thane,401203,1,0,0
31-12-2025,Maharashtra,Thane,401208,3,5,0
31-12-2025,Maharashtra,Thane,401501,2,1,0
31-12-2025,Maharashtra,Thane,401604,3,1,0
31-12-2025,Maharashtra,Thane,421103,0,1,0
31-12-2025,Maharashtra,Thane,421311,6,2,0
31-12-2025,Maharashtra,Thane,421401,9,3,0
31-12-2025,Maharashtra,Thane,421403,2,2,0
31-12-2025,Maharashtra,Thane,421501,10,2,3
31-12-2025,Maharashtra,Thane,421503,9,12,3
02-01-2026,Maharashtra,Thane,400703,6,2,0
02-01-2026,Maharashtra,Thane,400706,9,2,1
02-01-2026,Maharashtra,Thane,401102,1,0,0
02-01-2026,Maharashtra,Thane,401107,17,8,1
02-01-2026,Maharashtra,Thane,401203,1,0,0
02-01-2026,Maharashtra,Thane,401208,3,1,0
02-01-2026,Maharashtra,Thane,401404,2,1,0
02-01-2026,Maharashtra,Thane,401501,2,0,0
02-01-2026,Maharashtra,Thane,421203,4,0,0
02-01-2026,Maharashtra,Thane,421401,10,5,0
02-01-2026,Maharashtra,Thane,421602,8,4,0
01-01-2026,Maharashtra,Thane,400604,16,2,0
01-01-2026,Maharashtra,Thane,400605,13,6,0
01-01-2026,Maharashtra,Thane,400705,7,0,0
01-01-2026,Maharashtra,Thane,401103,0,1,0
01-01-2026,Maharashtra,Thane,401106,3,1,0
01-01-2026,Maharashtra,Thane,401209,5,4,0
01-01-2026,Maharashtra,Thane,401607,1,1,0
01-01-2026,Maharashtra,Thane,421308,8,2,0
03-01-2026,Maharashtra,Thane,400605,0,3,0
03-01-2026,Maharashtra,Thane,401603,0,1,0
03-01-2026,Maharashtra,Thane,421302,0,1,0
03-01-2026,Maharashtra,Thane,421306,1,0,0
03-01-2026,Maharashtra,Thane,421311,0,2,0
03-01-2026,Maharashtra,Thane,421602,0,2,0
09-06-2025,Maharashtra,Thane,400607,3,1,0
09-06-2025,Maharashtra,Thane,400610,1,2,0
09-06-2025,Maharashtra,Thane,400705,2,4,0
09-06-2025,Maharashtra,Thane,400706,9,5,0
09-06-2025,Maharashtra,Thane,401106,0,1,0
09-06-2025,Maharashtra,Thane,401107,10,16,2
09-06-2025,Maharashtra,Thane,401203,1,1,0
09-06-2025,Maharashtra,Thane,421001,4,3,0
09-06-2025,Maharashtra,Thane,421101,0,1,0
09-06-2025,Maharashtra,Thane,421303,1,0,0
10-06-2025,Maharashtra,Thane,400607,2,2,0
10-06-2025,Maharashtra,Thane,400614,1,3,0
10-06-2025,Maharashtra,Thane,400709,5,3,0
10-06-2025,Maharashtra,Thane,401102,1,0,0
10-06-2025,Maharashtra,Thane,401107,12,17,2
10-06-2025,Maharashtra,Thane,401305,1,1,0
10-06-2025,Maharashtra,Thane,401501,1,3,0
10-06-2025,Maharashtra,Thane,421001,3,6,0
10-06-2025,Maharashtra,Thane,421003,0,1,0
10-06-2025,Maharashtra,Thane,421302,18,25,0
10-06-2025,Maharashtra,Thane,421311,0,0,1
10-06-2025,Maharashtra,Thane,421312,0,3,0
10-06-2025,Maharashtra,Thane,421403,2,4,0
21-09-2025,Maharashtra,Thane,400601,1,1,0
11-06-2025,Maharashtra,Thane,400607,3,0,0
11-06-2025,Maharashtra,Thane,400708,4,8,0
11-06-2025,Maharashtra,Thane,401106,2,0,0
11-06-2025,Maharashtra,Thane,401208,4,3,0
11-06-2025,Maharashtra,Thane,401301,0,1,0
11-06-2025,Maharashtra,Thane,401606,0,1,0
11-06-2025,Maharashtra,Thane,421001,1,0,0
11-06-2025,Maharashtra,Thane,421003,1,0,0
11-06-2025,Maharashtra,Thane,421201,0,8,0
11-06-2025,Maharashtra,Thane,421203,1,1,0
11-06-2025,Maharashtra,Thane,421302,9,19,0
11-06-2025,Maharashtra,Thane,421506,1,0,0
11-06-2025,Maharashtra,Thane,421602,1,2,0
11-06-2025,Maharashtra,Thane,421605,0,1,1
13-06-2025,Maharashtra,Thane,400706,4,2,0
13-06-2025,Maharashtra,Thane,400709,2,2,0
13-06-2025,Maharashtra,Thane,401209,1,2,0
13-06-2025,Maharashtra,Thane,401305,0,1,0
13-06-2025,Maharashtra,Thane,421001,2,1,0
13-06-2025,Maharashtra,Thane,421302,14,23,1
13-06-2025,Maharashtra,Thane,421305,7,3,0
13-06-2025,Maharashtra,Thane,421602,3,2,0
12-06-2025,Maharashtra,Thane,400607,3,2,0
12-06-2025,Maharashtra,Thane,401106,3,1,0
12-06-2025,Maharashtra,Thane,401305,2,2,0
12-06-2025,Maharashtra,Thane,401603,0,1,0
12-06-2025,Maharashtra,Thane,401606,3,3,0
12-06-2025,Maharashtra,Thane,421201,1,4,0
12-06-2025,Maharashtra,Thane,421302,10,19,0
12-06-2025,Maharashtra,Thane,421503,9,6,3
14-06-2025,Maharashtra,Thane,400612,8,15,0
14-06-2025,Maharashtra,Thane,401204,1,0,0
14-06-2025,Maharashtra,Thane,401301,1,0,0
14-06-2025,Maharashtra,Thane,401607,0,3,0
14-06-2025,Maharashtra,Thane,421002,2,6,0
14-06-2025,Maharashtra,Thane,421102,2,0,0
14-06-2025,Maharashtra,Thane,421301,13,4,0
14-06-2025,Maharashtra,Thane,421308,2,1,0
14-06-2025,Maharashtra,Thane,421401,7,4,0
14-06-2025,Maharashtra,Thane,421403,3,0,0
14-06-2025,Maharashtra,Thane,421505,1,0,0
14-06-2025,Maharashtra,Thane,421506,1,0,0
15-06-2025,Maharashtra,Thane,400602,0,3,0
15-06-2025,Maharashtra,Thane,400606,3,0,0
15-06-2025,Maharashtra,Thane,400612,3,4,0
15-06-2025,Maharashtra,Thane,400615,0,2,0
15-06-2025,Maharashtra,Thane,401304,1,0,0
15-06-2025,Maharashtra,Thane,421202,0,1,0
15-06-2025,Maharashtra,Thane,421302,5,7,0
15-06-2025,Maharashtra,Thane,421503,11,7,0
15-06-2025,Maharashtra,Thane,421505,0,1,0
22-09-2025,Maharashtra,Thane,400601,1,2,0
16-06-2025,Maharashtra,Thane,400602,1,0,0
16-06-2025,Maharashtra,Thane,400604,5,8,1
16-06-2025,Maharashtra,Thane,400610,1,0,0
16-06-2025,Maharashtra,Thane,400615,1,2,0
16-06-2025,Maharashtra,Thane,400705,1,4,0
16-06-2025,Maharashtra,Thane,400709,8,1,0
16-06-2025,Maharashtra,Thane,401101,2,7,0
16-06-2025,Maharashtra,Thane,401105,0,3,0
16-06-2025,Maharashtra,Thane,401202,0,1,0
16-06-2025,Maharashtra,Thane,401305,1,0,0
16-06-2025,Maharashtra,Thane,421401,3,2,0
16-06-2025,Maharashtra,Thane,421402,1,0,0
16-06-2025,Maharashtra,Thane,421403,0,1,0
16-06-2025,Maharashtra,Thane,421605,0,2,0
17-06-2025,Maharashtra,Thane,400604,16,9,0
17-06-2025,Maharashtra,Thane,400705,5,1,0
17-06-2025,Maharashtra,Thane,401107,11,6,0
17-06-2025,Maharashtra,Thane,401202,0,1,0
17-06-2025,Maharashtra,Thane,401209,2,4,0
17-06-2025,Maharashtra,Thane,401301,2,0,0
17-06-2025,Maharashtra,Thane,401404,0,0,4
18-06-2025,Maharashtra,Thane,400604,2,2,0
18-06-2025,Maharashtra,Thane,400605,3,3,0
18-06-2025,Maharashtra,Thane,400606,1,3,0
18-06-2025,Maharashtra,Thane,400701,4,1,0
18-06-2025,Maharashtra,Thane,400708,2,3,0
18-06-2025,Maharashtra,Thane,401207,0,1,0
18-06-2025,Maharashtra,Thane,401305,0,1,0
18-06-2025,Maharashtra,Thane,401602,1,2,0
18-06-2025,Maharashtra,Thane,401604,1,0,0
18-06-2025,Maharashtra,Thane,401606,1,0,0
18-06-2025,Maharashtra,Thane,421005,2,1,0
18-06-2025,Maharashtra,Thane,421202,4,4,0
18-06-2025,Maharashtra,Thane,421308,1,2,0
18-06-2025,Maharashtra,Thane,421501,1,1,0
18-06-2025,Maharashtra,Thane,421505,1,1,0
19-06-2025,Maharashtra,Thane,400605,3,3,0
19-06-2025,Maharashtra,Thane,400614,1,1,0
19-06-2025,Maharashtra,Thane,400615,3,0,0
19-06-2025,Maharashtra,Thane,401602,1,3,0
19-06-2025,Maharashtra,Thane,421102,1,4,0
19-06-2025,Maharashtra,Thane,421501,3,3,2
01-04-2025,Maharashtra,Thane,421306,220,98,11
01-04-2025,Maharashtra,Thane,400612,398,163,29
01-04-2025,Maharashtra,Thane,421301,360,124,12
01-05-2025,Maharashtra,Thane,421503,159,95,19
01-06-2025,Maharashtra,Thane,421503,264,158,20
01-06-2025,Maharashtra,Thane,400604,141,86,10
01-06-2025,Maharashtra,Thane,400701,99,58,16
01-07-2025,Maharashtra,Thane,421302,1309,905,24
01-07-2025,Maharashtra,Thane,401107,399,469,20
01-09-2025,Maharashtra,Thane,400606,2,0,0
01-09-2025,Maharashtra,Thane,400607,4,0,0
01-09-2025,Maharashtra,Thane,400610,0,1,0
01-09-2025,Maharashtra,Thane,400708,6,2,0
01-09-2025,Maharashtra,Thane,401101,2,0,0
01-09-2025,Maharashtra,Thane,401106,1,0,0
01-09-2025,Maharashtra,Thane,401208,2,4,0
01-09-2025,Maharashtra,Thane,401301,1,0,0
01-09-2025,Maharashtra,Thane,401504,0,1,0
01-09-2025,Maharashtra,Thane,401610,0,0,1
01-09-2025,Maharashtra,Thane,421001,0,3,0
01-09-2025,Maharashtra,Thane,421002,4,3,0
01-09-2025,Maharashtra,Thane,421103,1,0,0
01-09-2025,Maharashtra,Thane,421302,30,18,0
01-09-2025,Maharashtra,Thane,421605,2,1,0
03-09-2025,Maharashtra,Thane,400607,3,0,0
03-09-2025,Maharashtra,Thane,400612,22,12,0
03-09-2025,Maharashtra,Thane,401602,3,0,0
03-09-2025,Maharashtra,Thane,401606,1,1,1
03-09-2025,Maharashtra,Thane,421001,3,0,0
03-09-2025,Maharashtra,Thane,421002,3,0,0
03-09-2025,Maharashtra,Thane,421101,1,0,0
03-09-2025,Maharashtra,Thane,421201,6,3,0
03-09-2025,Maharashtra,Thane,421203,1,0,0
03-09-2025,Maharashtra,Thane,421502,0,1,0
02-09-2025,Maharashtra,Thane,400608,1,0,1
02-09-2025,Maharashtra,Thane,400614,2,0,0
02-09-2025,Maharashtra,Thane,400615,4,1,0
02-09-2025,Maharashtra,Thane,401101,1,1,0
02-09-2025,Maharashtra,Thane,401107,5,6,0
02-09-2025,Maharashtra,Thane,401605,1,0,0
02-09-2025,Maharashtra,Thane,421002,2,1,0
02-09-2025,Maharashtra,Thane,421102,0,1,0
02-09-2025,Maharashtra,Thane,421103,1,0,0
02-09-2025,Maharashtra,Thane,421301,2,8,0
02-09-2025,Maharashtra,Thane,421401,1,0,0
07-09-2025,Maharashtra,Thane,400608,1,0,0
07-09-2025,Maharashtra,Thane,401104,1,0,0
07-09-2025,Maharashtra,Thane,401105,0,1,0
07-09-2025,Maharashtra,Thane,401305,1,0,0
07-09-2025,Maharashtra,Thane,401501,1,0,0
07-09-2025,Maharashtra,Thane,421401,0,1,0
23-09-2025,Maharashtra,Thane,400601,3,2,0
06-09-2025,Maharashtra,Thane,400606,2,1,0
06-09-2025,Maharashtra,Thane,400701,2,1,0
06-09-2025,Maharashtra,Thane,400703,1,0,0
06-09-2025,Maharashtra,Thane,400708,1,0,0
06-09-2025,Maharashtra,Thane,400709,1,0,0
06-09-2025,Maharashtra,Thane,401101,1,0,0
06-09-2025,Maharashtra,Thane,401203,0,1,0
06-09-2025,Maharashtra,Thane,401209,1,1,0
06-09-2025,Maharashtra,Thane,401501,0,1,0
06-09-2025,Maharashtra,Thane,401610,1,0,0
06-09-2025,Maharashtra,Thane,421204,3,1,0
06-09-2025,Maharashtra,Thane,421402,1,0,0
06-09-2025,Maharashtra,Thane,421605,4,1,0
05-09-2025,Maharashtra,Thane,400607,2,0,0
05-09-2025,Maharashtra,Thane,400612,5,1,0
05-09-2025,Maharashtra,Thane,400701,2,0,0
05-09-2025,Maharashtra,Thane,400703,1,0,0
05-09-2025,Maharashtra,Thane,400705,2,0,0
05-09-2025,Maharashtra,Thane,401101,1,0,0
05-09-2025,Maharashtra,Thane,401107,2,2,0
05-09-2025,Maharashtra,Thane,421306,0,1,0
04-09-2025,Maharashtra,Thane,400615,3,3,0
04-09-2025,Maharashtra,Thane,400705,1,0,0
04-09-2025,Maharashtra,Thane,401105,3,4,0
04-09-2025,Maharashtra,Thane,401207,1,0,0
04-09-2025,Maharashtra,Thane,401504,0,1,0
04-09-2025,Maharashtra,Thane,401603,2,0,0
04-09-2025,Maharashtra,Thane,421001,1,0,0
04-09-2025,Maharashtra,Thane,421102,3,0,0
04-09-2025,Maharashtra,Thane,421204,2,2,0
04-09-2025,Maharashtra,Thane,421306,15,3,0
04-09-2025,Maharashtra,Thane,421603,1,0,0
09-09-2025,Maharashtra,Thane,400708,3,0,0
09-09-2025,Maharashtra,Thane,401105,6,2,1
09-09-2025,Maharashtra,Thane,401501,2,1,0
09-09-2025,Maharashtra,Thane,421005,1,1,0
09-09-2025,Maharashtra,Thane,421101,1,0,0
09-09-2025,Maharashtra,Thane,421102,3,1,0
09-09-2025,Maharashtra,Thane,421103,1,0,0
09-09-2025,Maharashtra,Thane,421303,1,4,0
09-09-2025,Maharashtra,Thane,421305,8,5,0
09-09-2025,Maharashtra,Thane,421306,7,4,0
09-09-2025,Maharashtra,Thane,421308,3,1,0
09-09-2025,Maharashtra,Thane,421401,9,2,0
09-09-2025,Maharashtra,Thane,421501,7,4,1
08-09-2025,Maharashtra,Thane,400612,3,4,0
08-09-2025,Maharashtra,Thane,400710,0,1,0
08-09-2025,Maharashtra,Thane,401107,7,4,0
08-09-2025,Maharashtra,Thane,401302,3,1,0
08-09-2025,Maharashtra,Thane,401602,1,5,0
08-09-2025,Maharashtra,Thane,401607,1,2,0
08-09-2025,Maharashtra,Thane,421201,2,4,0
08-09-2025,Maharashtra,Thane,421202,5,0,0
08-09-2025,Maharashtra,Thane,421203,2,2,0
08-09-2025,Maharashtra,Thane,421306,13,9,0
08-09-2025,Maharashtra,Thane,421403,3,1,0
08-09-2025,Maharashtra,Thane,421603,1,2,0
10-09-2025,Maharashtra,Thane,400701,5,0,0
10-09-2025,Maharashtra,Thane,400709,4,1,0
10-09-2025,Maharashtra,Thane,401305,1,0,0
10-09-2025,Maharashtra,Thane,401602,2,3,0
10-09-2025,Maharashtra,Thane,401606,3,4,0
10-09-2025,Maharashtra,Thane,421003,0,1,0
10-09-2025,Maharashtra,Thane,421203,3,0,1
10-09-2025,Maharashtra,Thane,421306,20,7,0
10-09-2025,Maharashtra,Thane,421311,0,3,0
10-09-2025,Maharashtra,Thane,421401,3,2,0
10-09-2025,Maharashtra,Thane,421502,1,0,0
11-09-2025,Maharashtra,Thane,400607,6,4,0
11-09-2025,Maharashtra,Thane,400608,1,1,0
11-09-2025,Maharashtra,Thane,400615,4,1,0
11-09-2025,Maharashtra,Thane,400701,5,2,0
11-09-2025,Maharashtra,Thane,401103,0,1,0
11-09-2025,Maharashtra,Thane,401203,1,0,0
11-09-2025,Maharashtra,Thane,401302,2,2,0
11-09-2025,Maharashtra,Thane,401404,1,0,0
11-09-2025,Maharashtra,Thane,401501,1,0,0
11-09-2025,Maharashtra,Thane,401602,4,3,0
11-09-2025,Maharashtra,Thane,421001,2,1,0
11-09-2025,Maharashtra,Thane,421002,5,3,0
11-09-2025,Maharashtra,Thane,421004,1,0,0
11-09-2025,Maharashtra,Thane,421201,7,11,0
11-09-2025,Maharashtra,Thane,421202,0,3,0
11-09-2025,Maharashtra,Thane,421203,6,1,0
11-09-2025,Maharashtra,Thane,421204,1,1,0
11-09-2025,Maharashtra,Thane,421301,22,9,0
11-09-2025,Maharashtra,Thane,421303,1,0,0
11-09-2025,Maharashtra,Thane,421305,4,4,0
11-09-2025,Maharashtra,Thane,421402,2,0,0
11-09-2025,Maharashtra,Thane,421501,6,5,0
14-09-2025,Maharashtra,Thane,400703,3,0,0
14-09-2025,Maharashtra,Thane,400705,1,0,0
14-09-2025,Maharashtra,Thane,421005,1,0,0
14-09-2025,Maharashtra,Thane,421203,2,2,0
14-09-2025,Maharashtra,Thane,421311,4,2,1
13-09-2025,Maharashtra,Thane,400602,1,0,0
13-09-2025,Maharashtra,Thane,400603,3,1,0
13-09-2025,Maharashtra,Thane,400604,6,0,0
13-09-2025,Maharashtra,Thane,400607,5,4,0
13-09-2025,Maharashtra,Thane,400708,4,1,0
13-09-2025,Maharashtra,Thane,401101,1,0,0
13-09-2025,Maharashtra,Thane,401607,2,3,0
13-09-2025,Maharashtra,Thane,421201,21,10,0
13-09-2025,Maharashtra,Thane,421202,9,1,0
13-09-2025,Maharashtra,Thane,421302,38,15,0
13-09-2025,Maharashtra,Thane,421306,19,10,0
13-09-2025,Maharashtra,Thane,421403,2,0,0
13-09-2025,Maharashtra,Thane,421501,4,6,0
13-09-2025,Maharashtra,Thane,421602,0,1,0
12-09-2025,Maharashtra,Thane,400706,10,3,0
12-09-2025,Maharashtra,Thane,401103,1,0,0
12-09-2025,Maharashtra,Thane,401209,5,0,0
12-09-2025,Maharashtra,Thane,421004,4,2,0
12-09-2025,Maharashtra,Thane,421005,2,3,0
12-09-2025,Maharashtra,Thane,421102,2,3,0
12-09-2025,Maharashtra,Thane,421202,5,2,0
12-09-2025,Maharashtra,Thane,421401,4,4,0
12-09-2025,Maharashtra,Thane,421503,11,9,0
15-09-2025,Maharashtra,Thane,400606,3,0,0
15-09-2025,Maharashtra,Thane,400607,1,0,0
15-09-2025,Maharashtra,Thane,400710,0,0,1
15-09-2025,Maharashtra,Thane,401201,0,1,0
15-09-2025,Maharashtra,Thane,421503,2,8,0
15-09-2025,Maharashtra,Thane,421601,7,1,0
15-09-2025,Maharashtra,Thane,421602,1,3,0
16-09-2025,Maharashtra,Thane,400606,3,2,0
16-09-2025,Maharashtra,Thane,400607,2,1,1
16-09-2025,Maharashtra,Thane,400612,12,12,0
16-09-2025,Maharashtra,Thane,400705,1,3,0
16-09-2025,Maharashtra,Thane,401502,1,0,0
16-09-2025,Maharashtra,Thane,401503,1,1,0
16-09-2025,Maharashtra,Thane,401606,0,1,0
16-09-2025,Maharashtra,Thane,421002,15,6,0
16-09-2025,Maharashtra,Thane,421103,0,1,0
16-09-2025,Maharashtra,Thane,421201,7,3,0
16-09-2025,Maharashtra,Thane,421202,7,5,0
16-09-2025,Maharashtra,Thane,421303,1,1,0
16-09-2025,Maharashtra,Thane,421308,3,4,0
16-09-2025,Maharashtra,Thane,421311,0,2,0
16-09-2025,Maharashtra,Thane,421605,5,1,0
24-09-2025,Maharashtra,Thane,400601,4,3,0
17-09-2025,Maharashtra,Thane,400614,0,1,0
17-09-2025,Maharashtra,Thane,400615,4,0,0
17-09-2025,Maharashtra,Thane,400708,7,5,0
17-09-2025,Maharashtra,Thane,401106,3,1,0
17-09-2025,Maharashtra,Thane,401402,1,0,0
17-09-2025,Maharashtra,Thane,401602,2,2,0
17-09-2025,Maharashtra,Thane,401605,1,2,0
17-09-2025,Maharashtra,Thane,421102,3,5,0
17-09-2025,Maharashtra,Thane,421202,2,1,0
17-09-2025,Maharashtra,Thane,421505,0,1,0
17-09-2025,Maharashtra,Thane,421601,14,4,0
17-09-2025,Maharashtra,Thane,421602,2,4,0
20-09-2025,Maharashtra,Thane,400701,5,4,0
20-09-2025,Maharashtra,Thane,400709,8,0,0
20-09-2025,Maharashtra,Thane,401303,1,0,0
20-09-2025,Maharashtra,Thane,401404,1,0,0
20-09-2025,Maharashtra,Thane,401405,2,0,0
20-09-2025,Maharashtra,Thane,421101,2,0,0
20-09-2025,Maharashtra,Thane,421305,2,1,0
20-09-2025,Maharashtra,Thane,421308,1,2,0
20-09-2025,Maharashtra,Thane,421501,14,1,0
18-09-2025,Maharashtra,Thane,400703,2,1,0
18-09-2025,Maharashtra,Thane,400705,4,0,0
18-09-2025,Maharashtra,Thane,401101,4,0,0
18-09-2025,Maharashtra,Thane,401603,1,0,0
18-09-2025,Maharashtra,Thane,401607,1,1,0
18-09-2025,Maharashtra,Thane,421001,3,0,0
18-09-2025,Maharashtra,Thane,421103,1,0,0
18-09-2025,Maharashtra,Thane,421302,41,20,0
18-09-2025,Maharashtra,Thane,421306,8,7,0
18-09-2025,Maharashtra,Thane,421506,1,1,0
18-09-2025,Maharashtra,Thane,421602,8,3,0
19-09-2025,Maharashtra,Thane,400607,3,1,0
19-09-2025,Maharashtra,Thane,400614,3,0,0
19-09-2025,Maharashtra,Thane,400701,4,2,0
19-09-2025,Maharashtra,Thane,400706,2,1,0
19-09-2025,Maharashtra,Thane,400709,2,1,0
19-09-2025,Maharashtra,Thane,401107,7,4,0
19-09-2025,Maharashtra,Thane,401206,0,1,0
19-09-2025,Maharashtra,Thane,401209,1,1,0
19-09-2025,Maharashtra,Thane,401301,1,0,0
19-09-2025,Maharashtra,Thane,401501,4,1,0
19-09-2025,Maharashtra,Thane,401603,1,2,0
19-09-2025,Maharashtra,Thane,421203,4,1,0
19-09-2025,Maharashtra,Thane,421204,7,1,0
19-09-2025,Maharashtra,Thane,421302,40,17,0
19-09-2025,Maharashtra,Thane,421306,6,7,1
19-09-2025,Maharashtra,Thane,421402,2,2,0
